Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,,,,,,
1708,Airport,221,Trip Completed,12-07-2016 08:10,12-07-2016 08:39,,,,,,
1918,City,221,Trip Completed,12-07-2016 10:56,12-07-2016 12:10,,,,,,
2067,Airport,221,Trip Completed,12-07-2016 15:13,12-07-2016 16:14,,,,,,
3632,City,221,Trip Completed,13-07-2016 19:02,13-07-2016 20:07,,,,,,
4332,City,221,Trip Completed,14-07-2016 07:10,14-07-2016 08:06,,,,,,
4875,City,221,Trip Completed,14-07-2016 17:50,14-07-2016 18:31,,,,,,
5108,City,221,Trip Completed,14-07-2016 20:03,14-07-2016 20:30,,,,,,
5683,Airport,221,Trip Completed,15-07-2016 07:15,15-07-2016 08:00,,,,,,
5976,Airport,221,Trip Completed,15-07-2016 11:10,15-07-2016 12:32,,,,,,
6229,City,221,Trip Completed,15-07-2016 17:43,15-07-2016 18:31,,,,,,
6478,Airport,221,Trip Completed,15-07-2016 20:14,15-07-2016 20:58,,,,,,
1295,City,222,Trip Completed,11-07-2016 22:25,11-07-2016 23:03,,,,,,
1829,Airport,222,Trip Completed,12-07-2016 09:33,12-07-2016 10:20,,,,,,
2135,City,222,Trip Completed,12-07-2016 17:12,12-07-2016 17:58,,,,,,
2719,City,222,Trip Completed,13-07-2016 02:10,13-07-2016 02:52,,,,,,
3016,Airport,222,Trip Completed,13-07-2016 07:30,13-07-2016 08:11,,,,,,
4065,City,222,Trip Completed,14-07-2016 01:54,14-07-2016 02:43,,,,,,
4911,City,222,Trip Completed,14-07-2016 18:09,14-07-2016 19:07,,,,,,
5338,Airport,222,Trip Completed,14-07-2016 22:27,14-07-2016 23:34,,,,,,
6086,City,222,Trip Completed,15-07-2016 14:22,15-07-2016 15:18,,,,,,
6457,Airport,222,Trip Completed,15-07-2016 20:06,15-07-2016 21:19,,,,,,
330,Airport,223,Trip Completed,11-07-2016 07:39,11-07-2016 08:52,,,,,,
626,Airport,223,Trip Completed,11-07-2016 12:10,11-07-2016 13:00,,,,,,
857,City,223,Trip Completed,11-07-2016 17:52,11-07-2016 18:42,,,,,,
2679,Airport,223,Trip Completed,12-07-2016 23:54,13-07-2016 01:10,,,,,,
3098,Airport,223,Trip Completed,13-07-2016 08:22,13-07-2016 08:54,,,,,,
3344,Airport,223,Trip Completed,13-07-2016 13:03,13-07-2016 13:56,,,,,,
4428,City,223,Trip Completed,14-07-2016 08:18,14-07-2016 09:19,,,,,,
5198,Airport,223,Trip Completed,14-07-2016 20:45,14-07-2016 21:38,,,,,,
5368,City,223,Trip Completed,14-07-2016 23:36,15-07-2016 00:27,,,,,,
5513,Airport,223,Trip Completed,15-07-2016 05:04,15-07-2016 05:51,,,,,,
5742,City,223,Trip Completed,15-07-2016 07:52,15-07-2016 08:51,,,,,,
6107,Airport,223,Trip Completed,15-07-2016 14:57,15-07-2016 15:55,,,,,,
6729,City,223,Trip Completed,15-07-2016 23:19,16-07-2016 00:25,,,,,,
904,Airport,224,Trip Completed,11-07-2016 18:11,11-07-2016 19:23,,,,,,
1459,Airport,224,Trip Completed,12-07-2016 04:59,12-07-2016 05:41,,,,,,
2636,Airport,224,Trip Completed,12-07-2016 22:18,12-07-2016 23:29,,,,,,
2816,City,224,Trip Completed,13-07-2016 05:12,13-07-2016 06:08,,,,,,
3341,Airport,224,Trip Completed,13-07-2016 12:51,13-07-2016 13:32,,,,,,
3657,Airport,224,Trip Completed,13-07-2016 19:20,13-07-2016 20:33,,,,,,
5032,City,224,Trip Completed,14-07-2016 19:07,14-07-2016 19:44,,,,,,
6763,City,224,Trip Completed,15-07-2016 00:04,15-07-2016 01:06,,,,,,
5649,Airport,224,Trip Completed,15-07-2016 06:51,15-07-2016 07:44,,,,,,
6430,City,224,Trip Completed,15-07-2016 19:51,15-07-2016 20:56,,,,,,
182,Airport,225,Trip Completed,11-07-2016 05:46,11-07-2016 06:58,,,,,,
621,Airport,225,Trip Completed,11-07-2016 12:07,11-07-2016 13:04,,,,,,
967,Airport,225,Trip Completed,11-07-2016 18:42,11-07-2016 19:33,,,,,,
1422,Airport,225,Trip Completed,12-07-2016 04:07,12-07-2016 05:20,,,,,,
1891,City,225,Trip Completed,12-07-2016 10:19,12-07-2016 11:15,,,,,,
2307,City,225,Trip Completed,12-07-2016 18:58,12-07-2016 19:49,,,,,,
3245,Airport,225,Trip Completed,13-07-2016 10:08,13-07-2016 10:45,,,,,,
3319,Airport,225,Trip Completed,13-07-2016 12:17,13-07-2016 13:10,,,,,,
3970,Airport,225,Trip Completed,13-07-2016 22:57,14-07-2016 00:13,,,,,,
4303,City,225,Trip Completed,14-07-2016 06:44,14-07-2016 07:41,,,,,,
5358,Airport,225,Trip Completed,14-07-2016 23:17,15-07-2016 00:03,,,,,,
5793,Airport,225,Trip Completed,15-07-2016 08:38,15-07-2016 09:41,,,,,,
6203,Airport,225,Trip Completed,15-07-2016 17:19,15-07-2016 18:08,,,,,,
642,City,226,Trip Completed,11-07-2016 12:34,11-07-2016 13:51,,,,,,
1119,Airport,226,Trip Completed,11-07-2016 20:31,11-07-2016 21:13,,,,,,
1861,City,226,Trip Completed,12-07-2016 09:56,12-07-2016 10:34,,,,,,
2168,Airport,226,Trip Completed,12-07-2016 17:29,12-07-2016 18:32,,,,,,
2853,Airport,226,Trip Completed,13-07-2016 05:36,13-07-2016 06:25,,,,,,
3299,City,226,Trip Completed,13-07-2016 11:44,13-07-2016 12:20,,,,,,
4285,City,226,Trip Completed,14-07-2016 06:33,14-07-2016 07:45,,,,,,
5210,City,226,Trip Completed,14-07-2016 20:56,14-07-2016 22:08,,,,,,
5400,Airport,226,Trip Completed,15-07-2016 01:05,15-07-2016 02:04,,,,,,
5553,Airport,226,Trip Completed,15-07-2016 05:34,15-07-2016 06:19,,,,,,
6031,Airport,226,Trip Completed,15-07-2016 12:53,15-07-2016 13:51,,,,,,
919,Airport,227,Trip Completed,11-07-2016 18:25,11-07-2016 19:03,,,,,,
1097,City,227,Trip Completed,11-07-2016 20:11,11-07-2016 21:02,,,,,,
1447,Airport,227,Trip Completed,12-07-2016 04:46,12-07-2016 05:25,,,,,,
2105,City,227,Trip Completed,12-07-2016 16:08,12-07-2016 17:22,,,,,,
2598,Airport,227,Trip Completed,12-07-2016 21:50,12-07-2016 22:21,,,,,,
3469,Airport,227,Trip Completed,13-07-2016 17:14,13-07-2016 18:18,,,,,,
3932,Airport,227,Trip Completed,13-07-2016 22:23,13-07-2016 23:34,,,,,,
5344,Airport,227,Trip Completed,14-07-2016 22:37,14-07-2016 23:35,,,,,,
6707,Airport,227,Trip Completed,15-07-2016 22:57,16-07-2016 00:13,,,,,,
10,City,228,Trip Completed,11-07-2016 00:54,11-07-2016 01:59,,,,,,
387,Airport,228,Trip Completed,11-07-2016 08:19,11-07-2016 09:07,,,,,,
586,City,228,Trip Completed,11-07-2016 11:13,11-07-2016 11:51,,,,,,
710,City,228,Trip Completed,11-07-2016 14:13,11-07-2016 15:11,,,,,,
1658,Airport,228,Trip Completed,12-07-2016 07:29,12-07-2016 08:39,,,,,,
2227,City,228,Trip Completed,12-07-2016 18:08,12-07-2016 18:38,,,,,,
2668,Airport,228,Trip Completed,12-07-2016 23:35,13-07-2016 00:16,,,,,,
3312,Airport,228,Trip Completed,13-07-2016 12:03,13-07-2016 12:59,,,,,,
4212,City,228,Trip Completed,14-07-2016 05:33,14-07-2016 06:12,,,,,,
6250,City,228,Trip Completed,15-07-2016 17:59,15-07-2016 19:07,,,,,,
6692,City,228,Trip Completed,15-07-2016 22:47,15-07-2016 23:58,,,,,,
1960,Airport,229,Trip Completed,12-07-2016 11:47,12-07-2016 12:48,,,,,,
3460,City,229,Trip Completed,13-07-2016 17:08,13-07-2016 17:37,,,,,,
4250,City,229,Trip Completed,14-07-2016 05:58,14-07-2016 06:32,,,,,,
4504,Airport,229,Trip Completed,14-07-2016 09:09,14-07-2016 10:01,,,,,,
5089,City,229,Trip Completed,14-07-2016 19:47,14-07-2016 20:46,,,,,,
5950,City,229,Trip Completed,15-07-2016 10:46,15-07-2016 11:35,,,,,,
205,Airport,230,Trip Completed,11-07-2016 06:10,11-07-2016 07:10,,,,,,
853,Airport,230,Trip Completed,11-07-2016 17:48,11-07-2016 18:59,,,,,,
1196,City,230,Trip Completed,11-07-2016 21:14,11-07-2016 22:05,,,,,,
1598,Airport,230,Trip Completed,12-07-2016 06:38,12-07-2016 07:31,,,,,,
2406,City,230,Trip Completed,12-07-2016 19:56,12-07-2016 20:36,,,,,,
4299,City,230,Trip Completed,14-07-2016 06:40,14-07-2016 07:36,,,,,,
4721,City,230,Trip Completed,14-07-2016 13:46,14-07-2016 15:01,,,,,,
4886,City,230,Trip Completed,14-07-2016 17:54,14-07-2016 18:34,,,,,,
5851,Airport,230,Trip Completed,15-07-2016 09:03,15-07-2016 10:19,,,,,,
6303,Airport,230,Trip Completed,15-07-2016 18:27,15-07-2016 19:16,,,,,,
292,City,231,Trip Completed,11-07-2016 07:14,11-07-2016 07:51,,,,,,
384,Airport,231,Trip Completed,11-07-2016 08:18,11-07-2016 08:54,,,,,,
1296,Airport,231,Trip Completed,11-07-2016 22:27,11-07-2016 23:37,,,,,,
1978,City,231,Trip Completed,12-07-2016 12:20,12-07-2016 12:59,,,,,,
3303,City,231,Trip Completed,13-07-2016 11:47,13-07-2016 13:03,,,,,,
3953,Airport,231,Trip Completed,13-07-2016 22:49,13-07-2016 23:52,,,,,,
4199,City,231,Trip Completed,14-07-2016 05:32,14-07-2016 06:29,,,,,,
4773,Airport,231,Trip Completed,14-07-2016 15:55,14-07-2016 16:54,,,,,,
5217,City,231,Trip Completed,14-07-2016 20:53,14-07-2016 21:39,,,,,,
5870,Airport,231,Trip Completed,15-07-2016 09:23,15-07-2016 10:17,,,,,,
5964,City,231,Trip Completed,15-07-2016 10:52,15-07-2016 11:51,,,,,,
6082,City,231,Trip Completed,15-07-2016 14:18,15-07-2016 15:27,,,,,,
206,City,232,Trip Completed,11-07-2016 06:07,11-07-2016 06:37,,,,,,
595,City,232,Trip Completed,11-07-2016 11:31,11-07-2016 12:41,,,,,,
2310,City,232,Trip Completed,12-07-2016 18:56,12-07-2016 20:03,,,,,,
2880,Airport,232,Trip Completed,13-07-2016 05:53,13-07-2016 07:00,,,,,,
3585,City,232,Trip Completed,13-07-2016 18:29,13-07-2016 19:33,,,,,,
4515,City,232,Trip Completed,14-07-2016 09:16,14-07-2016 10:23,,,,,,
5636,City,232,Trip Completed,15-07-2016 06:38,15-07-2016 07:34,,,,,,
6132,Airport,232,Trip Completed,15-07-2016 15:37,15-07-2016 16:27,,,,,,
6540,City,232,Trip Completed,15-07-2016 20:57,15-07-2016 22:07,,,,,,
301,City,233,Trip Completed,11-07-2016 07:17,11-07-2016 08:18,,,,,,
1057,Airport,233,Trip Completed,11-07-2016 19:53,11-07-2016 20:42,,,,,,
1408,Airport,233,Trip Completed,12-07-2016 03:13,12-07-2016 04:08,,,,,,
1453,City,233,Trip Completed,12-07-2016 04:53,12-07-2016 05:54,,,,,,
1882,Airport,233,Trip Completed,12-07-2016 10:00,12-07-2016 11:05,,,,,,
2111,Airport,233,Trip Completed,12-07-2016 16:25,12-07-2016 17:25,,,,,,
2360,City,233,Trip Completed,12-07-2016 19:27,12-07-2016 19:59,,,,,,
3207,City,233,Trip Completed,13-07-2016 09:44,13-07-2016 10:39,,,,,,
3304,Airport,233,Trip Completed,13-07-2016 11:44,13-07-2016 12:28,,,,,,
4122,Airport,233,Trip Completed,14-07-2016 04:30,14-07-2016 05:24,,,,,,
4683,City,233,Trip Completed,14-07-2016 12:48,14-07-2016 13:33,,,,,,
5470,City,233,Trip Completed,15-07-2016 04:45,15-07-2016 06:00,,,,,,
6116,City,233,Trip Completed,15-07-2016 15:17,15-07-2016 15:46,,,,,,
6393,Airport,233,Trip Completed,15-07-2016 19:20,15-07-2016 20:19,,,,,,
6643,City,233,Trip Completed,15-07-2016 22:08,15-07-2016 22:49,,,,,,
91,Airport,234,Trip Completed,11-07-2016 04:49,11-07-2016 05:39,,,,,,
756,Airport,234,Trip Completed,11-07-2016 16:04,11-07-2016 16:38,,,,,,
1680,City,234,Trip Completed,12-07-2016 07:48,12-07-2016 08:45,,,,,,
2047,City,234,Trip Completed,12-07-2016 14:42,12-07-2016 15:24,,,,,,
2866,Airport,234,Trip Completed,13-07-2016 05:39,13-07-2016 06:15,,,,,,
3631,City,234,Trip Completed,13-07-2016 19:02,13-07-2016 19:58,,,,,,
4316,City,234,Trip Completed,14-07-2016 06:54,14-07-2016 08:07,,,,,,
5364,City,234,Trip Completed,14-07-2016 23:24,15-07-2016 00:04,,,,,,
5605,City,234,Trip Completed,15-07-2016 06:15,15-07-2016 07:03,,,,,,
9,Airport,235,Trip Completed,11-07-2016 00:45,11-07-2016 02:00,,,,,,
448,City,235,Trip Completed,11-07-2016 09:13,11-07-2016 10:08,,,,,,
1203,City,235,Trip Completed,11-07-2016 21:18,11-07-2016 22:31,,,,,,
2010,Airport,235,Trip Completed,12-07-2016 13:28,12-07-2016 14:02,,,,,,
4305,City,235,Trip Completed,14-07-2016 06:46,14-07-2016 07:58,,,,,,
4687,Airport,235,Trip Completed,14-07-2016 12:59,14-07-2016 13:59,,,,,,
4940,City,235,Trip Completed,14-07-2016 18:24,14-07-2016 18:55,,,,,,
5175,City,235,Trip Completed,14-07-2016 20:27,14-07-2016 21:40,,,,,,
5753,City,235,Trip Completed,15-07-2016 08:05,15-07-2016 08:43,,,,,,
5996,Airport,235,Trip Completed,15-07-2016 11:55,15-07-2016 12:40,,,,,,
6435,City,235,Trip Completed,15-07-2016 19:52,15-07-2016 20:42,,,,,,
6562,Airport,235,Trip Completed,15-07-2016 21:04,15-07-2016 21:35,,,,,,
872,Airport,236,Trip Completed,11-07-2016 17:57,11-07-2016 18:39,,,,,,
1652,Airport,236,Trip Completed,12-07-2016 07:16,12-07-2016 08:25,,,,,,
2000,Airport,236,Trip Completed,12-07-2016 12:59,12-07-2016 13:43,,,,,,
3380,Airport,236,Trip Completed,13-07-2016 14:23,13-07-2016 15:31,,,,,,
4060,City,236,Trip Completed,14-07-2016 01:37,14-07-2016 02:35,,,,,,
4177,City,236,Trip Completed,14-07-2016 05:17,14-07-2016 06:26,,,,,,
4635,City,236,Trip Completed,14-07-2016 11:30,14-07-2016 12:33,,,,,,
6568,Airport,236,Trip Completed,15-07-2016 21:08,15-07-2016 22:12,,,,,,
6743,Airport,236,Trip Completed,15-07-2016 23:44,16-07-2016 00:30,,,,,,
1343,City,237,Trip Completed,11-07-2016 23:37,12-07-2016 00:32,,,,,,
1519,Airport,237,Trip Completed,12-07-2016 05:43,12-07-2016 06:22,,,,,,
2076,Airport,237,Trip Completed,12-07-2016 15:31,12-07-2016 16:47,,,,,,
2136,City,237,Trip Completed,12-07-2016 17:15,12-07-2016 18:13,,,,,,
2650,Airport,237,Trip Completed,12-07-2016 22:54,12-07-2016 23:40,,,,,,
2793,Airport,237,Trip Completed,13-07-2016 04:54,13-07-2016 05:48,,,,,,
3012,City,237,Trip Completed,13-07-2016 07:22,13-07-2016 08:07,,,,,,
3847,Airport,237,Trip Completed,13-07-2016 21:36,13-07-2016 22:33,,,,,,
4607,City,237,Trip Completed,14-07-2016 10:28,14-07-2016 10:49,,,,,,
4654,Airport,237,Trip Completed,14-07-2016 11:57,14-07-2016 13:09,,,,,,
4941,Airport,237,Trip Completed,14-07-2016 18:23,14-07-2016 19:39,,,,,,
1526,City,238,Trip Completed,12-07-2016 05:56,12-07-2016 06:52,,,,,,
1839,City,238,Trip Completed,12-07-2016 09:44,12-07-2016 10:54,,,,,,
2268,City,238,Trip Completed,12-07-2016 18:35,12-07-2016 19:28,,,,,,
3069,City,238,Trip Completed,13-07-2016 08:00,13-07-2016 08:53,,,,,,
4039,City,238,Trip Completed,14-07-2016 00:38,14-07-2016 01:48,,,,,,
4446,Airport,238,Trip Completed,14-07-2016 08:31,14-07-2016 09:01,,,,,,
6021,Airport,238,Trip Completed,15-07-2016 12:44,15-07-2016 13:12,,,,,,
74,Airport,239,Trip Completed,11-07-2016 04:38,11-07-2016 05:44,,,,,,
1959,City,239,Trip Completed,12-07-2016 11:48,12-07-2016 12:20,,,,,,
2169,Airport,239,Trip Completed,12-07-2016 17:30,12-07-2016 18:51,,,,,,
3422,City,239,Trip Completed,13-07-2016 15:44,13-07-2016 16:11,,,,,,
3613,Airport,239,Trip Completed,13-07-2016 18:47,13-07-2016 20:06,,,,,,
4485,Airport,239,Trip Completed,14-07-2016 08:57,14-07-2016 09:44,,,,,,
4929,City,239,Trip Completed,14-07-2016 18:24,14-07-2016 18:51,,,,,,
5676,City,239,Trip Completed,15-07-2016 07:10,15-07-2016 08:23,,,,,,
6590,City,239,Trip Completed,15-07-2016 21:33,15-07-2016 22:26,,,,,,
1496,Airport,240,Trip Completed,12-07-2016 05:33,12-07-2016 06:10,,,,,,
2589,City,240,Trip Completed,12-07-2016 21:47,12-07-2016 22:58,,,,,,
3668,Airport,240,Trip Completed,13-07-2016 19:26,13-07-2016 20:32,,,,,,
4978,City,240,Trip Completed,14-07-2016 18:42,14-07-2016 19:28,,,,,,
5487,City,240,Trip Completed,15-07-2016 04:50,15-07-2016 06:03,,,,,,
6270,City,240,Trip Completed,15-07-2016 18:08,15-07-2016 19:05,,,,,,
884,Airport,241,Trip Completed,11-07-2016 18:03,11-07-2016 18:37,,,,,,
1495,Airport,241,Trip Completed,12-07-2016 05:29,12-07-2016 06:07,,,,,,
1782,Airport,241,Trip Completed,12-07-2016 08:58,12-07-2016 09:46,,,,,,
1928,City,241,Trip Completed,12-07-2016 11:08,12-07-2016 11:39,,,,,,
2195,Airport,241,Trip Completed,12-07-2016 17:44,12-07-2016 18:42,,,,,,
4005,Airport,241,Trip Completed,13-07-2016 23:44,14-07-2016 00:48,,,,,,
4759,Airport,241,Trip Completed,14-07-2016 15:23,14-07-2016 16:23,,,,,,
4933,City,241,Trip Completed,14-07-2016 18:20,14-07-2016 19:26,,,,,,
648,City,242,Trip Completed,11-07-2016 12:41,11-07-2016 13:30,,,,,,
1171,City,242,Trip Completed,11-07-2016 20:49,11-07-2016 21:48,,,,,,
1354,City,242,Trip Completed,11-07-2016 23:45,12-07-2016 00:52,,,,,,
1901,Airport,242,Trip Completed,12-07-2016 10:29,12-07-2016 11:34,,,,,,
2181,Airport,242,Trip Completed,12-07-2016 17:39,12-07-2016 18:28,,,,,,
3051,City,242,Trip Completed,13-07-2016 07:42,13-07-2016 08:41,,,,,,
3203,Airport,242,Trip Completed,13-07-2016 09:47,13-07-2016 10:08,,,,,,
3843,City,242,Trip Completed,13-07-2016 21:22,13-07-2016 22:15,,,,,,
5698,Airport,242,Trip Completed,15-07-2016 07:31,15-07-2016 08:43,,,,,,
6653,City,242,Trip Completed,15-07-2016 22:13,15-07-2016 23:13,,,,,,
271,Airport,243,Trip Completed,11-07-2016 06:53,11-07-2016 07:31,,,,,,
1238,City,243,Trip Completed,11-07-2016 21:43,11-07-2016 22:54,,,,,,
1802,Airport,243,Trip Completed,12-07-2016 09:11,12-07-2016 10:25,,,,,,
3145,Airport,243,Trip Completed,13-07-2016 08:55,13-07-2016 09:33,,,,,,
3336,Airport,243,Trip Completed,13-07-2016 12:37,13-07-2016 13:24,,,,,,
3506,Airport,243,Trip Completed,13-07-2016 17:36,13-07-2016 18:50,,,,,,
4325,City,243,Trip Completed,14-07-2016 07:10,14-07-2016 08:08,,,,,,
6764,City,243,Trip Completed,15-07-2016 00:06,15-07-2016 01:17,,,,,,
5421,Airport,243,Trip Completed,15-07-2016 02:08,15-07-2016 03:12,,,,,,
6108,City,243,Trip Completed,15-07-2016 15:02,15-07-2016 15:40,,,,,,
6379,City,243,Trip Completed,15-07-2016 19:16,15-07-2016 20:01,,,,,,
656,Airport,244,Trip Completed,11-07-2016 12:57,11-07-2016 13:27,,,,,,
715,City,244,Trip Completed,11-07-2016 14:40,11-07-2016 15:53,,,,,,
1086,Airport,244,Trip Completed,11-07-2016 20:02,11-07-2016 20:34,,,,,,
1504,Airport,244,Trip Completed,12-07-2016 05:37,12-07-2016 06:02,,,,,,
1675,Airport,244,Trip Completed,12-07-2016 07:35,12-07-2016 08:22,,,,,,
3041,Airport,244,Trip Completed,13-07-2016 07:40,13-07-2016 08:56,,,,,,
4214,City,244,Trip Completed,14-07-2016 05:45,14-07-2016 06:12,,,,,,
5915,City,244,Trip Completed,15-07-2016 10:00,15-07-2016 11:02,,,,,,
6064,City,244,Trip Completed,15-07-2016 13:49,15-07-2016 14:45,,,,,,
225,City,245,Trip Completed,11-07-2016 06:16,11-07-2016 07:28,,,,,,
1163,City,245,Trip Completed,11-07-2016 20:47,11-07-2016 21:51,,,,,,
2200,City,245,Trip Completed,12-07-2016 17:55,12-07-2016 18:34,,,,,,
2382,Airport,245,Trip Completed,12-07-2016 19:41,12-07-2016 20:40,,,,,,
2957,City,245,Trip Completed,13-07-2016 06:42,13-07-2016 07:17,,,,,,
4626,City,245,Trip Completed,14-07-2016 11:10,14-07-2016 12:17,,,,,,
5392,City,245,Trip Completed,15-07-2016 00:29,15-07-2016 01:07,,,,,,
6114,City,245,Trip Completed,15-07-2016 15:13,15-07-2016 16:10,,,,,,
481,City,246,Trip Completed,11-07-2016 09:27,11-07-2016 10:06,,,,,,
739,Airport,246,Trip Completed,11-07-2016 15:36,11-07-2016 16:20,,,,,,
834,City,246,Trip Completed,11-07-2016 17:40,11-07-2016 18:09,,,,,,
1175,City,246,Trip Completed,11-07-2016 20:57,11-07-2016 22:05,,,,,,
1425,Airport,246,Trip Completed,12-07-2016 04:19,12-07-2016 05:34,,,,,,
2327,City,246,Trip Completed,12-07-2016 19:09,12-07-2016 20:13,,,,,,
2535,Airport,246,Trip Completed,12-07-2016 21:18,12-07-2016 22:13,,,,,,
2963,Airport,246,Trip Completed,13-07-2016 06:46,13-07-2016 07:47,,,,,,
4535,City,246,Trip Completed,14-07-2016 09:37,14-07-2016 10:17,,,,,,
5284,City,246,Trip Completed,14-07-2016 21:41,14-07-2016 22:45,,,,,,
6491,City,246,Trip Completed,15-07-2016 20:33,15-07-2016 21:03,,,,,,
222,Airport,247,Trip Completed,11-07-2016 06:20,11-07-2016 07:10,,,,,,
720,Airport,247,Trip Completed,11-07-2016 14:51,11-07-2016 15:35,,,,,,
1573,Airport,247,Trip Completed,12-07-2016 06:27,12-07-2016 07:29,,,,,,
2070,Airport,247,Trip Completed,12-07-2016 15:18,12-07-2016 16:08,,,,,,
3276,Airport,247,Trip Completed,13-07-2016 10:42,13-07-2016 11:05,,,,,,
3795,City,247,Trip Completed,13-07-2016 20:50,13-07-2016 21:27,,,,,,
4615,City,247,Trip Completed,14-07-2016 10:51,14-07-2016 12:04,,,,,,
6301,City,247,Trip Completed,15-07-2016 18:23,15-07-2016 19:24,,,,,,
338,City,248,Trip Completed,11-07-2016 07:50,11-07-2016 08:55,,,,,,
661,Airport,248,Trip Completed,11-07-2016 12:54,11-07-2016 14:10,,,,,,
1187,Airport,248,Trip Completed,11-07-2016 21:10,11-07-2016 21:53,,,,,,
1510,Airport,248,Trip Completed,12-07-2016 05:42,12-07-2016 06:22,,,,,,
1645,City,248,Trip Completed,12-07-2016 07:17,12-07-2016 08:30,,,,,,
2356,City,248,Trip Completed,12-07-2016 19:33,12-07-2016 20:02,,,,,,
3306,City,248,Trip Completed,13-07-2016 11:53,13-07-2016 12:37,,,,,,
6700,City,248,Trip Completed,15-07-2016 22:49,16-07-2016 00:02,,,,,,
198,Airport,249,Trip Completed,11-07-2016 06:03,11-07-2016 06:44,,,,,,
513,Airport,249,Trip Completed,11-07-2016 09:39,11-07-2016 10:55,,,,,,
727,Airport,249,Trip Completed,11-07-2016 15:07,11-07-2016 16:25,,,,,,
1094,Airport,249,Trip Completed,11-07-2016 20:12,11-07-2016 21:18,,,,,,
1508,Airport,249,Trip Completed,12-07-2016 05:48,12-07-2016 06:33,,,,,,
2987,Airport,249,Trip Completed,13-07-2016 07:03,13-07-2016 07:44,,,,,,
3485,City,249,Trip Completed,13-07-2016 17:28,13-07-2016 18:13,,,,,,
4971,City,249,Trip Completed,14-07-2016 18:41,14-07-2016 19:38,,,,,,
6617,City,249,Trip Completed,15-07-2016 21:52,15-07-2016 22:41,,,,,,
1735,City,250,Trip Completed,12-07-2016 08:28,12-07-2016 09:33,,,,,,
3311,City,250,Trip Completed,13-07-2016 11:54,13-07-2016 13:04,,,,,,
3455,City,250,Trip Completed,13-07-2016 16:56,13-07-2016 17:55,,,,,,
4009,Airport,250,Trip Completed,13-07-2016 23:50,14-07-2016 00:23,,,,,,
5444,City,250,Trip Completed,15-07-2016 03:05,15-07-2016 03:48,,,,,,
5700,Airport,250,Trip Completed,15-07-2016 07:35,15-07-2016 08:08,,,,,,
5897,City,250,Trip Completed,15-07-2016 09:53,15-07-2016 10:52,,,,,,
6573,City,250,Trip Completed,15-07-2016 21:14,15-07-2016 22:00,,,,,,
515,Airport,251,Trip Completed,11-07-2016 09:45,11-07-2016 10:56,,,,,,
697,City,251,Trip Completed,11-07-2016 13:56,11-07-2016 14:54,,,,,,
2591,City,251,Trip Completed,12-07-2016 21:49,12-07-2016 22:57,,,,,,
3009,Airport,251,Trip Completed,13-07-2016 07:21,13-07-2016 08:21,,,,,,
3281,City,251,Trip Completed,13-07-2016 10:45,13-07-2016 11:17,,,,,,
3323,Airport,251,Trip Completed,13-07-2016 12:29,13-07-2016 13:31,,,,,,
3872,City,251,Trip Completed,13-07-2016 21:51,13-07-2016 22:54,,,,,,
4288,City,251,Trip Completed,14-07-2016 06:35,14-07-2016 07:14,,,,,,
5145,City,251,Trip Completed,14-07-2016 20:19,14-07-2016 21:24,,,,,,
5586,City,251,Trip Completed,15-07-2016 05:56,15-07-2016 06:33,,,,,,
6000,Airport,251,Trip Completed,15-07-2016 12:04,15-07-2016 12:35,,,,,,
6488,City,251,Trip Completed,15-07-2016 20:24,15-07-2016 21:27,,,,,,
6757,Airport,251,Trip Completed,15-07-2016 23:59,16-07-2016 00:30,,,,,,
183,City,252,Trip Completed,11-07-2016 05:49,11-07-2016 06:29,,,,,,
1210,Airport,252,Trip Completed,11-07-2016 21:24,11-07-2016 22:33,,,,,,
1382,City,252,Trip Completed,12-07-2016 01:03,12-07-2016 01:38,,,,,,
1899,City,252,Trip Completed,12-07-2016 10:26,12-07-2016 11:32,,,,,,
3369,City,252,Trip Completed,13-07-2016 13:55,13-07-2016 14:46,,,,,,
4498,City,252,Trip Completed,14-07-2016 09:08,14-07-2016 09:56,,,,,,
5947,Airport,252,Trip Completed,15-07-2016 10:33,15-07-2016 11:19,,,,,,
6141,Airport,252,Trip Completed,15-07-2016 15:53,15-07-2016 16:27,,,,,,
382,City,253,Trip Completed,11-07-2016 08:17,11-07-2016 09:11,,,,,,
2035,City,253,Trip Completed,12-07-2016 14:15,12-07-2016 15:06,,,,,,
2762,Airport,253,Trip Completed,13-07-2016 03:55,13-07-2016 04:42,,,,,,
2857,City,253,Trip Completed,13-07-2016 05:35,13-07-2016 06:24,,,,,,
3236,City,253,Trip Completed,13-07-2016 10:08,13-07-2016 11:13,,,,,,
5056,Airport,253,Trip Completed,14-07-2016 19:26,14-07-2016 19:55,,,,,,
6221,City,253,Trip Completed,15-07-2016 17:35,15-07-2016 18:14,,,,,,
329,Airport,254,Trip Completed,11-07-2016 07:42,11-07-2016 08:49,,,,,,
465,City,254,Trip Completed,11-07-2016 09:15,11-07-2016 09:55,,,,,,
650,City,254,Trip Completed,11-07-2016 12:42,11-07-2016 13:56,,,,,,
900,Airport,254,Trip Completed,11-07-2016 18:13,11-07-2016 18:51,,,,,,
1309,City,254,Trip Completed,11-07-2016 22:40,11-07-2016 23:15,,,,,,
